survived,pclass,sex,age,sibsp,parch,fare,embarked,class,who,adult_male,embark_town,alive,alone
1,3,female,-0.5636740664747023,0,0,-0.49017322040145855,Q,Third,woman,False,Queenstown,yes,True
1,1,female,-0.2554513104366405,0,0,0.941287443417755,S,First,woman,False,Southampton,yes,True
1,1,female,-0.7948411335032486,1,0,1.1874986775946599,C,First,woman,False,Cherbourg,yes,False
0,2,male,0.5151055796585139,0,0,-0.38699128085049556,C,Second,man,True,Cherbourg,no,True
0,3,female,-0.4095626884556714,0,0,-0.4680268528880811,S,Third,woman,False,Southampton,no,True
0,3,male,-0.4095626884556714,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
0,1,male,-0.10133993241760961,0,0,-0.08809987827767862,C,First,man,True,Cherbourg,no,True
0,3,male,-0.4480905329604291,0,0,-0.500658518765974,C,Third,man,True,Cherbourg,no,True
0,1,female,-2.104787846665011,1,2,2.404961005438245,S,First,child,False,Southampton,no,False
1,1,male,-0.10133993241760961,0,0,-0.032146074102061765,S,First,man,True,Southampton,yes,True
1,1,female,1.5938852257917302,0,1,4.337147012122648,C,First,woman,False,Cherbourg,yes,False
1,3,female,-0.10133993241760961,0,0,-0.49017322040145855,Q,Third,woman,False,Queenstown,yes,True
1,3,male,-0.10133993241760961,2,0,-0.17811076907659482,Q,Third,man,True,Queenstown,yes,False
0,3,male,-0.7948411335032486,0,0,-0.6462044460638905,S,Third,man,True,Southampton,no,True
1,2,female,-0.10133993241760961,0,0,-0.3975611380727893,Q,Second,woman,False,Queenstown,yes,True
0,3,male,-0.10133993241760961,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
1,1,male,-2.188007990795288,1,2,2.404961005438245,S,First,child,False,Southampton,yes,False
1,1,female,-0.10133993241760961,0,0,1.5862158383870948,C,First,woman,False,Cherbourg,yes,True
1,1,female,-0.9489525115222794,1,0,1.546285937760475,C,First,woman,False,Cherbourg,yes,False
0,2,male,0.052771445601421274,1,0,-0.16301097304474657,C,Second,man,True,Cherbourg,no,False
1,1,female,0.052771445601421274,0,0,0.4999546316111698,C,First,woman,False,Cherbourg,yes,True
1,1,female,-0.4095626884556714,0,0,1.0280267117431041,C,First,woman,False,Cherbourg,yes,True
1,1,female,-0.871896822512764,2,2,4.636207532411021,C,First,woman,False,Cherbourg,yes,False
0,2,female,-0.2554513104366405,1,1,-0.12274485029315124,S,Second,woman,False,Southampton,no,False
0,3,male,-0.10133993241760961,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
0,2,male,1.054495402725122,1,1,-0.11771158494920184,S,Second,man,True,Southampton,no,False
1,3,female,-0.2554513104366405,0,0,-0.4880753554061005,S,Third,woman,False,Southampton,yes,True
1,2,female,-0.4095626884556714,1,0,-0.12274485029315124,S,Second,woman,False,Southampton,yes,False
0,2,male,1.902107981829792,0,0,-0.36434158680272316,S,Second,man,True,Southampton,no,True
1,1,female,0.12982713461093673,0,2,2.67306694386133,S,First,woman,False,Southampton,yes,False
1,1,female,0.8233283356965757,1,1,2.061692308980895,C,First,woman,False,Cherbourg,yes,False
0,3,male,-0.5636740664747023,0,0,-0.5002397510893574,S,Third,man,True,Southampton,no,True
0,3,male,-0.17839562142712506,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
1,2,female,0.052771445601421274,0,0,-0.3975611380727893,Q,Second,woman,False,Queenstown,yes,True
1,2,female,-0.5636740664747023,1,1,-0.06234566616575826,S,Second,woman,False,Southampton,yes,False
0,3,male,-0.10133993241760961,8,2,0.7540499726228369,S,Third,man,True,Southampton,no,False
1,1,female,0.5151055796585139,0,0,2.084509107438086,C,First,woman,False,Cherbourg,yes,True
0,3,male,2.4414978048964002,0,0,-0.5206244757323525,S,Third,man,True,Southampton,no,True
1,2,female,0.5151055796585139,0,0,-0.38447464817852084,S,Second,woman,False,Southampton,yes,True
1,3,female,0.12982713461093673,1,1,-0.23297336132564347,S,Third,woman,False,Southampton,yes,False
1,1,female,-1.026008200531795,0,1,0.5210943460557573,C,First,woman,False,Cherbourg,yes,False
1,3,female,-0.10133993241760961,2,0,-0.17811076907659482,Q,Third,woman,False,Queenstown,yes,False
0,1,male,1.2471346252489106,0,0,-0.07241219685365709,S,First,man,True,Southampton,no,True
0,1,male,0.6692169576775449,0,1,2.443465485319458,S,First,man,True,Southampton,no,False
0,3,male,-1.026008200531795,2,0,-0.28380934129953256,S,Third,man,True,Southampton,no,False
1,1,female,-0.10133993241760961,1,0,2.044579206811467,S,First,woman,False,Southampton,yes,False
0,3,male,-0.10133993241760961,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
0,1,male,-0.024284243408094167,1,0,0.6946574415642337,S,First,man,True,Southampton,no,False
1,1,female,0.9003840247060911,0,0,2.061692308980895,C,First,woman,False,Cherbourg,yes,True
1,3,male,1.208606780744153,0,0,-0.4841333019887193,S,Third,man,True,Southampton,yes,True
0,1,male,1.208606780744153,0,0,0.06851923277692655,S,First,man,True,Southampton,no,True
1,2,male,-2.104787846665011,1,1,-0.12274485029315124,S,Second,child,False,Southampton,yes,False
1,1,female,-0.4095626884556714,3,2,4.648790695770894,S,First,woman,False,Southampton,yes,False
0,2,male,-0.10133993241760961,0,0,-0.38447464817852084,S,Second,man,True,Southampton,no,True
0,2,male,-0.3325069994461559,0,0,-0.38447464817852084,S,Second,man,True,Southampton,no,True
0,2,male,0.5151055796585139,0,0,-0.38447464817852084,S,Second,man,True,Southampton,no,True
1,2,female,-0.4095626884556714,0,0,-0.38447464817852084,S,Second,woman,False,Southampton,yes,True
1,2,female,0.8233283356965757,0,0,-0.38447464817852084,S,Second,woman,False,Southampton,yes,True
1,3,female,-0.10133993241760961,1,0,-0.3220621579135481,S,Third,woman,False,Southampton,yes,False
1,3,male,-2.0277321576554956,1,1,-0.32608877018870763,S,Third,child,False,Southampton,yes,False
0,3,male,0.9774397137156066,0,0,-0.4718018018960432,S,Third,man,True,Southampton,no,True
0,3,male,-0.4866183774651868,0,0,-0.460476954872157,S,Third,man,True,Southampton,no,True
0,1,male,-0.10133993241760961,0,0,0.05845270208902771,S,First,man,True,Southampton,no,True
0,3,male,-1.1030638895413103,1,1,-0.500658518765974,C,Third,child,False,Cherbourg,no,False
0,3,male,-0.3325069994461559,1,0,-0.28783595357469205,S,Third,man,True,Southampton,no,False
0,3,male,-0.10133993241760961,0,0,-0.5007430776237524,C,Third,man,True,Cherbourg,no,True
0,3,male,-0.10133993241760961,0,0,-0.4549403629938127,S,Third,man,True,Southampton,no,True
1,1,female,-0.5636740664747023,0,1,0.46111392960498093,S,First,woman,False,Southampton,yes,False
0,2,female,0.6692169576775449,0,0,-0.38447464817852084,S,Second,woman,False,Southampton,no,True
1,3,female,-0.10133993241760961,0,0,-0.4875720288717055,Q,Third,woman,False,Queenstown,yes,True
1,3,female,-0.10133993241760961,0,0,-0.4875720288717055,Q,Third,woman,False,Queenstown,yes,True
0,3,male,0.8233283356965757,1,4,-0.08449203367913571,S,Third,man,True,Southampton,no,False
0,2,male,-0.024284243408094167,1,0,-0.08809987827767862,C,Second,man,True,Cherbourg,no,False
0,3,female,1.208606780744153,0,1,-0.3551971503258359,C,Third,woman,False,Cherbourg,no,False
0,3,male,0.4380498906489985,0,0,-0.5042663633645169,S,Third,man,True,Southampton,no,True
0,3,male,-0.10133993241760961,1,0,-0.33414199473902667,Q,Third,man,True,Queenstown,no,False
0,3,male,0.052771445601421274,0,0,-0.5002397510893574,S,Third,man,True,Southampton,no,True
1,1,female,2.3644421158868845,1,0,0.8688084224648837,C,First,woman,False,Cherbourg,yes,False
1,3,female,-0.10133993241760961,0,0,-0.500658518765974,C,Third,woman,False,Cherbourg,yes,True
1,3,female,-0.10133993241760961,0,0,-0.49017322040145855,Q,Third,woman,False,Queenstown,yes,True
1,1,female,-0.4095626884556714,0,0,0.7490167072788875,C,First,woman,False,Cherbourg,yes,True
1,1,male,-0.3325069994461559,1,0,0.4700067028146707,C,First,man,True,Cherbourg,yes,False
0,3,male,-0.871896822512764,1,0,-0.515424105978984,S,Third,man,True,Southampton,no,False
0,3,male,-0.7948411335032486,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
0,1,male,-0.5636740664747023,0,0,2.084509107438086,C,First,man,True,Cherbourg,no,True
0,3,female,-2.0277321576554956,3,1,-0.22190017756895475,S,Third,child,False,Southampton,no,False
1,1,female,-0.10133993241760961,1,0,1.008145313634504,C,First,woman,False,Cherbourg,yes,False
1,3,female,-0.5636740664747023,0,0,-0.5002397510893574,S,Third,woman,False,Southampton,yes,True
0,1,male,-0.17839562142712506,0,2,3.6119380349173147,C,First,man,True,Cherbourg,no,False
0,3,male,-0.7177854444937332,0,0,-0.5654205372935024,C,Third,man,True,Cherbourg,no,True
0,3,male,-0.7948411335032486,0,0,-0.48966989386706367,S,Third,man,True,Southampton,no,True
1,1,female,0.9774397137156066,0,0,3.9345703434644728,C,First,woman,False,Cherbourg,yes,True
1,3,female,-2.1818435356745267,0,2,-0.3292758338044964,C,Third,child,False,Cherbourg,yes,False
0,3,male,0.20688282362045216,0,0,-0.48664993466069395,S,Third,man,True,Southampton,no,True
1,1,female,0.4380498906489985,1,0,0.40071474547758795,S,First,woman,False,Southampton,yes,False
0,3,male,-0.10133993241760961,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
0,2,male,-0.871896822512764,0,0,0.8335755650572377,S,Second,man,True,Southampton,no,True
0,3,male,-2.1818435356745267,5,2,0.29803613246101984,S,Third,child,False,Southampton,no,False
1,2,female,0.5151055796585139,0,0,-0.38447464817852084,S,Second,woman,False,Southampton,yes,True
0,3,male,-0.10133993241760961,0,0,-0.4905919880780752,Q,Third,man,True,Queenstown,no,True
1,2,female,-0.9489525115222794,0,0,-0.4046077095543185,C,Second,woman,False,Cherbourg,yes,True
1,1,male,0.5151055796585139,1,2,1.769762919031829,S,First,man,True,Southampton,yes,False
1,3,male,-0.6407297554842177,0,0,-0.489251126190447,S,Third,man,True,Southampton,yes,True
0,3,male,-0.10133993241760961,2,0,-0.48664993466069395,S,Third,man,True,Southampton,no,False
1,1,female,-0.4866183774651868,1,0,1.6343680812795898,C,First,woman,False,Cherbourg,yes,False
1,3,female,-0.4095626884556714,0,2,-0.3099823210880695,S,Third,woman,False,Southampton,yes,False
0,3,male,-0.5636740664747023,0,0,-0.489251126190447,S,Third,man,True,Southampton,no,True
0,3,female,0.12982713461093673,0,0,-0.4880753554061005,S,Third,woman,False,Southampton,no,True
0,2,male,1.2856624697536683,0,0,-0.12274485029315124,S,Second,man,True,Southampton,no,True
0,2,male,-0.4866183774651868,0,0,-0.434807301618015,S,Second,man,True,Southampton,no,True
1,2,female,-0.10133993241760961,0,0,-0.39152121966005005,S,Second,woman,False,Southampton,yes,True
1,3,male,0.7462726466870603,0,0,-0.48664993466069395,S,Third,man,True,Southampton,yes,True
0,3,male,-0.2554513104366405,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
0,3,female,-0.6407297554842177,1,0,-0.4483971180466784,S,Third,woman,False,Southampton,no,False
0,3,male,-0.10133993241760961,1,0,-0.32709542325749746,S,Third,man,True,Southampton,no,False
0,3,female,-0.7177854444937332,0,0,-0.4718018018960432,S,Third,woman,False,Southampton,no,True
0,2,male,0.36099420163948304,1,0,-0.22341015717213955,S,Second,man,True,Southampton,no,False
0,3,male,1.6709409148012455,0,0,-0.49017322040145855,S,Third,man,True,Southampton,no,True
1,2,male,-2.0277321576554956,1,1,-0.2687095452676843,S,Second,child,False,Southampton,yes,False
0,3,male,-0.6407297554842177,0,0,-0.48966989386706367,S,Third,man,True,Southampton,no,True
0,3,female,-0.10133993241760961,3,1,-0.13348181192486414,S,Third,woman,False,Southampton,no,False
0,3,male,-0.10133993241760961,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
0,3,male,-0.10133993241760961,0,0,-0.5081258712302573,Q,Third,man,True,Queenstown,no,True
1,1,female,0.2839385126299676,1,0,1.1657710777578991,Q,First,woman,False,Queenstown,yes,False
0,2,male,-0.10133993241760961,0,0,-0.6462044460638905,S,Second,man,True,Southampton,no,True
1,3,male,1.1315510917346374,0,0,-0.48664993466069395,S,Third,man,True,Southampton,yes,True
0,3,female,-0.10133993241760961,0,0,-0.4841333019887193,S,Third,woman,False,Southampton,no,True
1,2,female,0.36099420163948304,1,1,0.008120048649533558,S,Second,woman,False,Southampton,yes,False
1,2,female,-0.871896822512764,0,2,-0.38447464817852084,S,Second,woman,False,Southampton,yes,False
0,2,male,0.052771445601421274,0,0,-0.38447464817852084,S,Second,man,True,Southampton,no,True
0,3,female,-1.4883423345888875,0,2,-0.15999101383837694,S,Third,child,False,Southampton,no,False
0,3,male,-0.10133993241760961,0,0,-0.48723782005286725,C,Third,man,True,Cherbourg,no,True
0,3,male,-0.6407297554842177,0,0,-0.4905094425264344,Q,Third,man,True,Queenstown,no,True
0,3,male,-0.024284243408094167,0,0,-0.4876565877294839,S,Third,man,True,Southampton,no,True
0,3,female,-0.10133993241760961,1,1,-0.3562883622524042,S,Third,woman,False,Southampton,no,False
0,3,male,-0.871896822512764,1,1,-0.23926494300558024,S,Third,man,True,Southampton,no,False
0,3,male,-0.10133993241760961,0,0,-0.5002397510893574,S,Third,man,True,Southampton,no,True
1,2,female,-0.10133993241760961,1,0,-0.12274485029315124,S,Second,woman,False,Southampton,yes,False
1,2,female,-0.7948411335032486,0,0,-0.12274485029315124,S,Second,woman,False,Southampton,yes,True
0,3,male,-0.10133993241760961,0,0,-0.49017322040145855,Q,Third,man,True,Queenstown,no,True
1,3,male,0.20688282362045216,0,0,-0.4841333019887193,S,Third,man,True,Southampton,yes,True
1,1,male,-0.10133993241760961,0,0,-0.11167166653646252,S,First,man,True,Southampton,yes,True
1,3,female,-0.10133993241760961,1,0,-0.3220621579135481,S,Third,woman,False,Southampton,yes,False
1,2,female,0.9774397137156066,1,0,-0.12274485029315124,S,Second,woman,False,Southampton,yes,False
0,3,male,-0.9489525115222794,0,0,-0.5027563837613321,S,Third,man,True,Southampton,no,True
0,1,male,1.5938852257917302,1,0,0.47923368484319884,S,First,man,True,Southampton,no,False
1,1,female,-1.1801195785508258,1,2,1.769762919031829,S,First,child,False,Southampton,yes,False
0,3,female,-0.6407297554842177,2,2,0.045869538729154176,S,Third,woman,False,Southampton,no,False
1,2,female,-0.4095626884556714,2,3,-0.2687095452676843,S,Second,woman,False,Southampton,yes,False
0,1,male,2.6726648719249466,1,4,4.648790695770894,S,First,man,True,Southampton,no,False
0,2,male,0.12982713461093673,0,0,-0.434807301618015,S,Second,man,True,Southampton,no,True
1,2,female,1.208606780744153,1,1,-0.11771158494920184,S,Second,woman,False,Southampton,yes,False
0,3,male,-0.7177854444937332,0,0,-0.4549403629938127,S,Third,man,True,Southampton,no,True
0,3,male,-0.3325069994461559,1,0,-0.48966989386706367,S,Third,man,True,Southampton,no,False
1,2,female,-0.10133993241760961,0,0,-0.38447464817852084,S,Second,woman,False,Southampton,yes,True
1,3,male,-0.10133993241760961,0,0,-0.4828749856527319,S,Third,man,True,Southampton,yes,True
1,1,male,-1.9506764686459803,0,2,1.0018537319545673,S,First,child,False,Southampton,yes,False
1,2,female,-1.2571752675603414,0,1,-0.25360974923583607,S,Second,child,False,Southampton,yes,False
1,1,male,0.36099420163948304,0,0,-0.11167166653646252,S,First,man,True,Southampton,yes,True
1,3,female,-1.8736207796364648,2,1,-0.25847591017036636,C,Third,child,False,Cherbourg,yes,False
1,1,male,1.747996603810761,0,0,-0.032146074102061765,S,First,man,True,Southampton,yes,True
0,2,male,0.5151055796585139,1,2,-0.08751199288550533,S,Second,man,True,Southampton,no,False
0,3,male,-0.10133993241760961,1,0,-0.24421364949175128,S,Third,man,True,Southampton,no,False
0,1,male,0.052771445601421274,0,0,-0.08751199288550533,C,First,man,True,Cherbourg,no,True
1,1,male,1.5168295367822147,1,0,1.1477358813774596,C,First,man,True,Cherbourg,yes,False
0,3,male,-0.10133993241760961,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
1,3,male,-0.024284243408094167,0,0,-0.48723782005286725,C,Third,man,True,Cherbourg,yes,True
0,1,male,2.749720560934462,0,0,-0.11167166653646252,S,First,man,True,Southampton,no,True
1,1,female,-0.10133993241760961,1,0,0.39794644953841574,S,First,woman,False,Southampton,yes,False
1,2,female,1.5938852257917302,0,0,-0.434807301618015,S,Second,woman,False,Southampton,yes,True
0,3,male,-0.10133993241760961,0,0,-0.49017322040145855,Q,Third,man,True,Queenstown,no,True
1,1,male,1.4397738477726993,0,0,-0.11167166653646252,S,First,man,True,Southampton,yes,True
0,3,male,0.36099420163948304,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
0,1,male,1.3627181587631838,0,0,0.12891841690431952,S,First,man,True,Southampton,no,True
0,2,male,1.4397738477726993,0,0,-0.38447464817852084,S,Second,man,True,Southampton,no,True
0,3,male,-0.10133993241760961,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
0,3,male,0.6692169576775449,0,0,-0.5042663633645169,S,Third,man,True,Southampton,no,True
0,2,male,-0.10133993241760961,0,0,-0.6462044460638905,S,Second,man,True,Southampton,no,True
0,1,male,2.0562193598488228,0,0,-0.11167166653646252,S,First,man,True,Southampton,no,True
0,3,male,-0.10133993241760961,0,0,-0.4906765469358535,Q,Third,man,True,Queenstown,no,True
1,3,female,-2.2011074579269057,2,1,-0.25847591017036636,C,Third,child,False,Cherbourg,yes,False
0,3,male,-0.10133993241760961,0,0,-0.5002397510893574,S,Third,man,True,Southampton,no,True
0,3,male,0.6692169576775449,0,0,-0.4718018018960432,S,Third,man,True,Southampton,no,True
1,2,female,0.2839385126299676,1,2,-0.08751199288550533,S,Second,woman,False,Southampton,yes,False
1,2,female,-0.4866183774651868,0,0,-0.36853530348730185,C,Second,woman,False,Cherbourg,yes,True
0,3,female,-0.5636740664747023,0,0,-0.448145454779481,S,Third,woman,False,Southampton,no,True
0,1,male,-0.10133993241760961,0,0,0.40071474547758795,S,First,man,True,Southampton,no,True
0,2,male,0.36099420163948304,1,0,-0.22341015717213955,S,Second,man,True,Southampton,no,False
0,3,male,-0.024284243408094167,1,0,-0.5043509222222953,S,Third,man,True,Southampton,no,False
0,3,male,-0.5636740664747023,0,0,-0.49478771806879135,S,Third,man,True,Southampton,no,True
1,3,female,-2.104787846665011,0,1,-0.39881945440877664,S,Third,child,False,Southampton,yes,False
0,3,male,-1.565398023598403,5,2,0.29803613246101984,S,Third,child,False,Southampton,no,False
0,2,male,-0.10133993241760961,0,0,-0.6462044460638905,S,Second,man,True,Southampton,no,True
0,3,male,1.5938852257917302,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
1,3,female,2.5956091829154313,0,0,-0.4531787201234304,S,Third,woman,False,Southampton,yes,True
1,1,male,-0.3325069994461559,1,0,1.1874986775946599,C,First,man,True,Cherbourg,yes,False
0,3,female,-0.10133993241760961,3,1,-0.13348181192486414,S,Third,woman,False,Southampton,no,False
1,1,female,0.4380498906489985,1,0,1.1657710777578991,S,First,woman,False,Southampton,yes,False
0,1,male,2.210330737867854,0,0,-0.04825252320269991,C,First,man,True,Cherbourg,no,True
0,3,male,0.052771445601421274,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
1,3,male,-1.565398023598403,1,1,-0.32608877018870763,S,Third,child,False,Southampton,yes,False
0,3,male,-0.10133993241760961,1,0,-0.24421364949175128,S,Third,man,True,Southampton,no,False
0,3,male,-0.6407297554842177,0,0,-0.5002397510893574,S,Third,man,True,Southampton,no,True
0,1,male,1.9791636708393074,0,0,-0.032146074102061765,S,First,man,True,Southampton,no,True
0,1,male,3.2120546949915547,0,0,0.3504666508958721,C,First,man,True,Cherbourg,no,True
0,3,male,-0.6407297554842177,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
0,3,male,-0.10133993241760961,0,0,-0.3551146047741951,C,Third,man,True,Cherbourg,no,True
1,1,female,1.902107981829792,1,0,0.9295438287172524,C,First,woman,False,Cherbourg,yes,False
0,3,male,-0.10133993241760961,0,0,-0.3421952192893457,S,Third,man,True,Southampton,no,True
0,1,female,-0.3325069994461559,1,2,2.404961005438245,S,First,woman,False,Southampton,no,False
0,3,male,-0.4095626884556714,0,0,-0.489251126190447,S,Third,man,True,Southampton,no,True
0,3,male,-0.9489525115222794,0,0,-0.4718018018960432,S,Third,man,True,Southampton,no,True
0,3,female,-0.6407297554842177,0,0,-0.49017322040145855,Q,Third,woman,False,Queenstown,no,True
0,3,female,-0.10133993241760961,0,0,-0.4926052942156549,Q,Third,woman,False,Queenstown,no,True
0,3,female,0.5921612686680294,0,0,-0.4531787201234304,S,Third,woman,False,Southampton,no,True
1,1,female,-1.026008200531795,0,0,1.0953053629426073,S,First,woman,False,Southampton,yes,True
0,1,male,-0.871896822512764,1,0,1.546285937760475,C,First,man,True,Cherbourg,no,False
1,2,female,0.2839385126299676,0,2,-0.12274485029315124,S,Second,woman,False,Southampton,yes,False
1,1,male,-0.10133993241760961,0,0,-0.11167166653646252,S,First,man,True,Southampton,yes,True
0,3,male,-0.10133993241760961,0,0,-0.19270723857404815,S,Third,man,True,Southampton,no,True
1,3,male,-0.2554513104366405,0,0,0.4912289628108992,S,Third,man,True,Southampton,yes,True
1,3,male,-0.024284243408094167,0,0,-0.49017322040145855,Q,Third,man,True,Queenstown,yes,True
0,3,male,-0.10133993241760961,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
1,1,male,0.5151055796585139,0,0,-0.1169565951476094,S,First,man,True,Southampton,yes,True
1,1,female,1.902107981829792,1,0,0.5496993996584907,C,First,woman,False,Cherbourg,yes,False
0,3,male,-0.4095626884556714,0,0,-0.49529104460318635,S,Third,man,True,Southampton,no,True
0,1,male,1.3627181587631838,0,0,0.03873840838984667,S,First,man,True,Southampton,no,True
1,2,female,0.36099420163948304,0,0,-0.434807301618015,S,Second,woman,False,Southampton,yes,True
0,3,male,-0.10133993241760961,0,0,-0.15999101383837694,Q,Third,man,True,Queenstown,no,True
1,2,female,0.5151055796585139,1,0,-0.12274485029315124,S,Second,woman,False,Southampton,yes,False
0,3,male,0.20688282362045216,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
1,1,female,0.052771445601421274,0,0,1.236236792573191,S,First,woman,False,Southampton,yes,True
0,3,male,-0.5636740664747023,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
0,3,male,-0.10133993241760961,0,0,-0.5007430776237524,C,Third,man,True,Cherbourg,no,True
1,1,female,1.1315510917346374,0,1,0.5210943460557573,C,First,woman,False,Cherbourg,yes,False
0,3,male,-0.10133993241760961,0,0,-0.500658518765974,C,Third,man,True,Cherbourg,no,True
0,3,male,0.8618561802013335,0,0,-0.49017322040145855,Q,Third,man,True,Queenstown,no,True
1,2,female,1.5938852257917302,0,0,-0.434807301618015,S,Second,woman,False,Southampton,yes,True
0,1,male,-0.10133993241760961,0,0,3.8188897994114144,S,First,man,True,Southampton,no,True
0,3,male,0.7462726466870603,0,0,-0.48664993466069395,S,Third,man,True,Southampton,no,True
0,2,male,-0.4866183774651868,2,1,-0.41467424024221733,S,Second,man,True,Southampton,no,False
1,2,female,-2.104787846665011,1,1,-0.12274485029315124,S,Second,child,False,Southampton,yes,False
0,3,male,-0.10133993241760961,0,0,-0.500658518765974,C,Third,man,True,Cherbourg,no,True
0,3,male,-0.9489525115222794,1,1,-0.500658518765974,C,Third,man,True,Cherbourg,no,False
1,3,female,-0.10133993241760961,0,2,-0.19606341990539358,C,Third,woman,False,Cherbourg,yes,False
0,3,female,0.052771445601421274,0,0,-0.4718018018960432,S,Third,woman,False,Southampton,no,True
1,2,female,-1.719509401617434,0,2,-0.11771158494920184,S,Second,child,False,Southampton,yes,False
0,1,male,1.208606780744153,0,0,-0.11167166653646252,S,First,man,True,Southampton,no,True
1,1,female,0.052771445601421274,0,0,1.4964566108553758,C,First,woman,False,Cherbourg,yes,True
0,3,male,-0.10133993241760961,0,0,-0.35427505611482435,S,Third,man,True,Southampton,no,True
1,1,female,-0.5636740664747023,0,2,0.3503820920380938,C,First,woman,False,Cherbourg,yes,False
1,1,female,0.5151055796585139,0,2,0.7832429116177435,S,First,woman,False,Southampton,yes,False
0,3,female,-1.565398023598403,4,2,-0.016542951535818605,S,Third,child,False,Southampton,no,False
0,3,female,-1.4112866455793722,4,2,-0.016542951535818605,S,Third,child,False,Southampton,no,False
1,2,male,0.20688282362045216,1,0,-0.12274485029315124,S,Second,man,True,Southampton,yes,False
0,1,male,1.5938852257917302,1,0,1.4964566108553758,C,First,man,True,Cherbourg,no,False
0,1,male,2.6726648719249466,0,0,-0.12274485029315124,S,First,man,True,Southampton,no,True
1,2,female,-0.7948411335032486,1,0,-0.12274485029315124,S,Second,woman,False,Southampton,yes,False
1,2,male,-0.10133993241760961,0,0,-0.3671098827418954,C,Second,man,True,Cherbourg,yes,True
0,3,male,0.2839385126299676,1,1,-0.23297336132564347,S,Third,man,True,Southampton,no,False
1,2,male,-1.6424537126079184,1,1,0.09368555949667362,S,Second,child,False,Southampton,yes,False
1,1,male,-0.9489525115222794,0,2,1.5862158383870948,C,First,man,True,Cherbourg,yes,False
0,2,male,-0.17839562142712506,0,0,-0.12274485029315124,S,Second,man,True,Southampton,no,True
0,3,male,-0.10133993241760961,0,0,-0.4885786819404954,Q,Third,man,True,Queenstown,no,True
1,3,male,-0.5636740664747023,0,0,-0.5007430776237524,C,Third,man,True,Cherbourg,yes,True
1,3,female,-0.5636740664747023,0,0,-0.48966989386706367,S,Third,woman,False,Southampton,yes,True
0,1,male,2.5185534939059155,0,0,-0.11167166653646252,S,First,man,True,Southampton,no,True
1,1,female,1.4397738477726993,1,0,0.151064784417697,C,First,woman,False,Cherbourg,yes,False
0,1,male,-0.10133993241760961,0,0,3.9345703434644728,C,First,man,True,Cherbourg,no,True
1,1,female,0.7462726466870603,1,1,0.9573938925183935,S,First,woman,False,Southampton,yes,False
1,3,female,0.5151055796585139,1,0,-0.29588917812501114,S,Third,woman,False,Southampton,yes,False
0,3,male,-0.10133993241760961,0,0,-0.49017322040145855,Q,Third,man,True,Queenstown,no,True
0,3,male,0.8233283356965757,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
0,2,male,-0.10133993241760961,0,0,-0.374408117490622,S,Second,man,True,Southampton,no,True
0,3,male,-0.10133993241760961,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
0,3,female,-0.10133993241760961,0,0,-0.4841333019887193,S,Third,woman,False,Southampton,no,True
0,3,male,-0.4095626884556714,2,0,-0.15999101383837694,S,Third,man,True,Southampton,no,False
0,3,male,-0.7948411335032486,0,0,-0.48723782005286725,S,Third,man,True,Southampton,no,True
0,3,female,-0.024284243408094167,0,4,-0.22190017756895475,S,Third,woman,False,Southampton,no,False
0,3,male,-0.10133993241760961,0,0,-0.500658518765974,C,Third,man,True,Cherbourg,no,True
1,3,male,0.20688282362045216,0,0,-0.4880753554061005,S,Third,man,True,Southampton,yes,True
1,2,male,2.5185534939059155,0,0,-0.434807301618015,S,Second,man,True,Southampton,yes,True
1,1,female,1.8250522928202764,2,0,0.3902294471130725,S,First,woman,False,Southampton,yes,False
1,1,male,0.5151055796585139,0,0,-0.11494328901002966,S,First,man,True,Southampton,yes,True
1,3,female,-0.10133993241760961,0,0,-0.49017322040145855,Q,Third,woman,False,Queenstown,yes,True
0,3,male,-1.026008200531795,0,0,-0.4841333019887193,S,Third,man,True,Southampton,no,True
0,3,male,-0.7948411335032486,0,0,-0.35427505611482435,S,Third,man,True,Southampton,no,True
1,2,female,0.36099420163948304,0,0,-0.38447464817852084,S,Second,woman,False,Southampton,yes,True
1,1,female,0.7462726466870603,1,0,0.47923368484319884,S,First,woman,False,Southampton,yes,False
